Bucket,Class,ClusterName,ClusterScore,Clusters,Comment,Description,Developmental_compartment,LeafOrder,Location_based_on,MarkerGenes,MarkerRobustness,MarkerSelectivity,MarkerSpecificity,NCells,Neurotransmitter,OriginalClusters,Outliers,Probable_location,Region,Sex_1F,Sex_1M,Sex_1M 1F,Sex_1M 2F,Sex_2M,Sex_2M 1F,Sex_2M 2F,Sex_?,Sex_F,Sex_M,"Sex_M, F",Sex_nan,TaxonomyRank1,TaxonomyRank2,TaxonomyRank3,TaxonomyRank4,TaxonomySymbol,Tissue_Amygd,Tissue_CA1,Tissue_CB,Tissue_Ctx1,Tissue_Ctx1.5,Tissue_Ctx2,Tissue_Ctx3,Tissue_DRG,Tissue_DentGyr,Tissue_ENS,Tissue_HC,Tissue_Hypoth,Tissue_MBd,Tissue_MBv,Tissue_Medulla,Tissue_OB,Tissue_Pons,Tissue_SC,Tissue_SScortex,Tissue_StriatDor,Tissue_StriatVent,Tissue_Sympath,Tissue_Thal,_Total
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU14,6.329469003172852,75,https://www.ncbi.nlm.nih.gov/pubmed/18925658,Glutamatergic projection neurons of the raphe nucleus,Mesencephalon,75,Bmp4,Cartpt Ucn Chodl Gm15469 Sdc1 Foxa2,[ 1.  1.  1.  1.  1.  1.],[16  1  1  1  1  1],[ 0.   0.5  1.   1.   1. ],47,Glutamate (VGLUT3),0,0.0,Dorsal raphe nucleus,Midbrain dorsal,0,34,2,0,0,0,0,0,11,0,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,6930.170212765957
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU11,3.978270447092053,76,nan,"Excitatory neurons, midbrain",Mesencephalon,129,"Slc17a7,Ramp3",En1 Sema3f Ndst4 Inadl Plcxd2 Mab21l1,[ 1.  1.  1.  1.  1.  1.],[21  2  1  1  1  1],[ 0.   0.   0.1  0.1  0.2],249,Glutamate (VGLUT1),2,0.0,Inferior colliculus,Midbrain dorsal,0,183,30,0,0,0,0,0,36,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,241,8,0,0,0,0,0,0,0,0,0,4502.570281124498
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU10,4.201042904901642,77,Poor markers,"Excitatory neurons, midbrain",Mesencephalon,128,"Calca,Cbln1",En1 Ngb Ndst4 AW551984 Zfhx4 Mab21l1,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],419,"Glutamate (VGLUT1), Nitric oxide",3,0.0,Inferior colliculus,Midbrain dorsal,0,264,66,0,0,0,0,0,89,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,407,12,0,0,0,0,0,0,0,0,0,4193.035799522673
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU9,1.2738308801269715,78,nan,"Excitatory neurons, midbrain",Mesencephalon,127,"Doc2b,Slc30a3",Tcf7l2 Zfp239 Cbln2 AW551984 Zfhx4 Usp29,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.1  0.1  0.5  0.5],243,"Glutamate (VGLUT1), Nitric oxide",4,0.0,Mantle of inferior colliculus,Midbrain dorsal,0,160,40,0,0,0,0,0,43,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,209,34,0,0,0,0,0,0,0,0,0,3937.2263374485597
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU8,2.019169079406984,79,Poor markers,"Excitatory neurons, midbrain",Mesencephalon,126,"Lypd6b,Inhba",Lhx9 Tfap2d Adcyap1 Fam84a Tmem91 Runx1t1,[ 1.  1.  1.  1.  1.  1.],[22  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.3],305,"Glutamate (VGLUT1), Nitric oxide",5,0.0,Inferior colliculus,Midbrain dorsal,0,199,59,0,0,0,0,0,47,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,282,23,0,0,0,0,0,0,0,0,0,3508.8032786885246
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU7,2.0744940834305403,80,Poor markers,"Excitatory neurons, midbrain",Mesencephalon,125,Spatial mapping,Tcf7l2 Coro6 Tpbg Vstm2b Plk5 Hapln4,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.4  0.9  0.9  0.9],138,Glutamate (VGLUT1),6,0.0,Inferior colliculus,Midbrain dorsal,0,27,93,0,0,0,0,0,18,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,130,8,0,0,0,0,0,0,0,0,0,2899.246376811594
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU6,2.959828202930186,81,nan,"Excitatory neurons, midbrain",Mesencephalon,131,"Tac2,Pou4f1",Npnt Gpc3 Tmem132c Kcnd3 Tpd52l1 Scn3a,[ 1.  1.  1.  1.  1.  1.],[19  2  1  1  1  1],[ 0.   0.   0.2  1.   1. ],143,Glutamate (VGLUT1),13,0.0,"Superior colliculus, sensory related, deep layer",Midbrain dorsal,0,59,52,0,0,0,0,0,32,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,6447.20979020979
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,DEGLU5,7.2342483478080855,82,"doi:10.1007/s00429-011-0348-3 Very similar to Thalamus cluster, changed","Excitatory neurons, midbrain",Mesencephalon,123,"Lhfp,Gabrr2",Tcf7l2 Cabp7 Htr2c Gm13205 Gm13629 Chrna4,[ 1.  1.  1.  1.  1.  1.],[13  1  1  1  1  1],[ 0.  1.  1.  1.  1.],426,Glutamate (VGLUT1),7,0.0,Anterior pretectal nucleus,Midbrain dorsal,208,38,73,0,0,0,0,0,10,97,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,33,9,38,0,0,0,0,0,0,0,0,346,3511.950704225352
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU2,5.124707154865478,83,nan,"Excitatory neurons, midbrain",Mesencephalon,121,"Tnnt1,Tnni3",Tac1 Trim66 Hap1 Cd83 Rasgrf2 Gm28050,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.   0.3  0.3  0.3  0.3],336,Glutamate (VGLUT1),9,0.0,Periaqueductal grey,Midbrain dorsal,0,229,62,0,0,0,0,0,45,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,180,156,0,0,0,0,0,0,0,0,0,4443.669642857143
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU3,5.6368560990231265,84,nan,"Excitatory neurons, midbrain",Mesencephalon,122,"Cbln4,Hopx",Cartpt Pou4f2 Foxp2 Ctxn2 Rnd1 Nptx2,[ 1.  1.  1.  1.  1.  1.],[10  1  1  1  1  1],[ 0.   0.8  0.8  0.8  0.8],137,Glutamate (VGLUT1),10,0.0,Periaqueductal grey,Midbrain dorsal,0,73,27,0,0,0,0,0,37,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,111,26,0,0,0,0,0,0,0,0,0,4076.197080291971
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU1,7.095318128172197,85,Should split in two clusters(other side has Cbln1),"Excitatory neurons, midbrain",Mesencephalon,124,"Otx2,Sox14",Syt2 Oscp1 Vamp1 Cd83 Scn1a Nova1,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.6  0.6  0.7  0.7],263,Glutamate (VGLUT1),8,0.0,"Superior colliculus, red nucleus",Midbrain dorsal,0,149,73,0,0,0,0,0,41,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,159,104,0,0,0,0,0,0,0,0,0,4782.946768060837
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU5,5.86553424741845,86,nan,"Excitatory neurons, midbrain",Mesencephalon,132,"Ndnf,Lhx5,Trp73",Barhl1 Myh8 Rorb Col25a1 Cdh7 Gabrg1,[ 1.  1.  1.  1.  1.  1.],[16  2  1  1  1  1],[ 0.   0.   0.8  1.   1. ],281,Glutamate (VGLUT1),12,0.0,"Superior colliculus, sensory related",Midbrain dorsal,0,179,65,0,0,0,0,0,37,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,280,1,0,0,0,0,0,0,0,0,0,3892.523131672598
/Users/sten/build_20171205/L4_Mesencephalon_Excitatory.loom,Neurons,MEGLU4,4.459871163588273,87,nan,"Excitatory neurons, midbrain",Mesencephalon,133,"Hmcn1,Sorcs1",Barhl1 Kcnab1 Sorcs1 Col25a1 Cpne9 Pcdh8,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.  1.  1.  1.  1.],136,"Glutamate (VGLUT1), Nitric oxide",11,0.0,"Superior colliculus, sensory related",Midbrain dorsal,0,98,28,0,0,0,0,0,10,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,3660.9779411764707
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,DEGLU4,7.969174667575911,88,nan,"Excitatory neurons, thalamus",Diencephalon,140,Spatial mapping,Cbln1 Megf11 Cbln4 Wnt4 Lypd6b Rhbdl3,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.5  0.5  0.7  0.7],101,Glutamate (VGLUT2),8,0.0,Parafascicular nucleus,Thalamus,68,0,18,0,0,0,0,0,0,15,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,4607.3267326732675
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,DEGLU3,9.025385862315975,89,nan,"Excitatory neurons, thalamus",Diencephalon,139,"Th,Penk",Slc17a6 Gbx2 Foxp2 Necab1 Cpne7 Rab3c,[ 1.  1.  1.  1.  1.  1.],[10  1  1  1  1  1],[ 0.  1.  1.  1.  1.],1113,Glutamate (VGLUT2),5,0.0,Paraventricular nucleus of the thalamus,Thalamus,929,3,115,0,0,0,0,0,1,65,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1086,4468.221922731356
/Users/sten/build_20171205/L4_Brain_Neuroblasts.loom,Neurons,OBNBL1,4.369293238454424,90,nan,"Neuroblasts, olfactory",Telencephalon,180,"Nts,Dlk1,Esr1",Doc2g Ms4a15 Cdhr1 Shisa3 Atp6ap1l Tbx21,[ 1.  1.  1.  1.  1.  1.],[12  1  1  1  1  1],[ 0.   0.9  0.9  1.   1. ],139,Glutamate (VGLUT1),0,0.0,"Main olfactory bulb mitral layer, Main olfactory bulb outer plexiform layer",Olfactory bulb,64,0,0,0,0,0,0,0,15,60,0,0,Neurons,CNS neurons,Immature neural,Glutamatergic neuroblasts,Glnb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,4458.949640287769
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,MBCHO1,4.8398019674273325,91,"Low Chat,Slc5a7 (but see https://www.ncbi.nlm.nih.gov/pubmed/3708316)","Cholinergic neurons, midbrain red nucleus",Mesencephalon,130,"Foxp2,Ano2",Evx1os Gm2694 Drd5 Bnc2 Evx1 Pou3f2,[ 1.  1.  1.  1.  1.  1.],[25  1  1  1  1  1],[ 0.   0.4  0.4  0.4  1. ],62,Acetylcholine,9,0.0,Red nucleus,Midbrain ventral,0,50,3,0,0,0,0,0,9,0,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,5881.322580645161
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU9,2.845496738338884,92,nan,"Excitatory neurons, hindbrain",Rhombencephalon,168,"Gal,Nell2,Necab2",Kcng4 Htr1b Glra1 Scn4b Kcnab3 Ank1,[ 1.  1.  1.  1.  1.  1.],[16  1  1  1  1  1],[ 0.   0.3  0.3  0.8  0.8],97,Glutamate (VGLUT2),7,0.0,Spinal nucleus of the trigeminal ,Medulla,0,0,93,0,0,0,0,0,0,0,4,0,Neurons,CNS neurons,Hindbrain neurons,Hindbrain neurons,Hind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,22,0,0,0,0,0,0,5082.8247422680415
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU1,3.1227659766278655,93,correspond to Glut14 in C1 data.,"Excitatory neurons, spinal cord",Spinal cord,108,,Hoxc10 Mab21l2 Glra1 Tlx3 Lhfpl5 Vstm2l,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.5  0.5  0.7  0.7],52,Glutamate (VGLUT2),4,0.0,Dorsal horn lamina 4-6,Spinal cord,0,0,34,0,0,0,0,0,0,18,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,3723.6153846153848
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU10,1.2586983766616557,94,nan,"Excitatory neurons, hindbrain",Rhombencephalon,118,"Npy,Ttn",Ebf2 Zmym1 Ebf1 Tshz3 Tunar Ccdc184,[ 1.  1.  1.  1.  1.  1.],[21  1  1  1  1  1],[ 0.   0.9  0.9  0.9  0.9],80,Glutamate (VGLUT2),6,0.0,Nucleus of the solitary tract,Medulla,0,0,75,0,0,0,0,0,0,0,5,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,2403.6875
/Users/sten/build_20171205/L4_SpinalCord_Excitatory.loom,Neurons,SCGLU10,2.4347261616002993,95,correspond to Glut1 in C1 data. Might include some Glut4.,"Excitatory neurons, spinal cord",Spinal cord,117,"Tcf7l2,Cbln2",Nts Pla2g5 Glra1 C1ql3 Resp18 Vstm2l,[ 1.  1.  1.  1.  1.  1.],[25  1  1  1  1  1],[ 0.   0.7  1.   1.   1. ],68,Glutamate (VGLUT2),3,0.0,Dorsal horn lamina 2-4,Spinal cord,0,0,45,0,0,0,0,0,0,23,0,0,Neurons,CNS neurons,Spinal cord neurons,Spinal cord excitatory neurons,Scex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,2586.514705882353
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU2,2.9514422604064334,96,nan,"Excitatory neurons, hindbrain",Rhombencephalon,120,"Fibcd1,Meis1",Slc17a6 Prlr Gprasp2 AW551984 Rab9b Elavl2,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.4  0.4  0.4  0.4],200,"Glutamate (VGLUT2), Nitric oxide",3,0.0,Nucleus of the solitary tract,Medulla,0,0,194,0,0,0,0,0,0,0,6,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,5068.99
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU3,1.2570960779804903,97,nan,"Excitatory neurons, hindbrain",Rhombencephalon,119,"Cck,Tfap2b",Gpr101 Hoxc4 Ebf1 AW551984 Rab9b Hotairm1,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.1  0.1  0.3  0.3],107,"Glutamate (VGLUT2), Nitric oxide",4,0.0,Nucleus of the solitary tract,Medulla,0,0,100,0,0,0,0,0,0,0,7,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,3459.4859813084113
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,HBNOR,5.061431908796191,98,nan,Noradrenergic neurons of the medulla,Rhombencephalon,72,"Agrp,Enc1,Ptk2b",Afp Prlh Phox2b Casr Gch1 Cd24a,[ 1.   1.   1.   0.9  0.9  0.9],[17  2  1  1  1  1],[ 0.   0.   0.9  0.9  0.9],23,"Noradrenaline, Nitric oxide",10,0.0,A1-2 noradrenergic cell groups,Medulla,0,0,23,0,0,0,0,0,0,0,0,0,Neurons,CNS neurons,"Cholinergic, monoaminergic and peptidergic neurons",Cholinergic and monoaminergic neurons,Chmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4276.304347826087
/Users/sten/build_20171205/L4_Hindbrain_Excitatory.loom,Neurons,HBGLU1,4.0136405126998,99,nan,"Excitatory neurons, hindbrain",Rhombencephalon,136,"Chat,Bnc2,Evx1",Pou4f1 Htr5b Rims4 Gpr88 Gjd2 Gabrg1,[ 1.  1.  1.  1.  1.  1.],[23  1  1  1  1  1],[ 0.   0.1  0.6  0.9  1. ],52,"Glutamate (VGLUT2, VGLUT3)",0,0.0,Inferior olivary complex,Medulla,0,0,49,0,0,0,0,0,0,0,3,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,8435.807692307691
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,DEGLU2,4.372691927249326,100,nan,"Excitatory neurons, hypothalamus",Diencephalon,138,Spatial mapping,Shox2 Aldh3b2 Ramp3 Rasl11a Cfap221 Prkch,[ 1.  1.  1.  1.  1.  1.],[19  1  1  1  1  1],[ 0.   0.1  0.1  0.1  0.1],257,"Glutamate (VGLUT1,VGLUT2)",2,0.0,Subparafascicular nucleus,Hypothalamus,255,0,1,0,0,0,0,0,0,1,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,247,8748.04280155642
/Users/sten/build_20171205/L4_Diencephalon_Excitatory.loom,Neurons,DEGLU1,1.0000000302215992,101,nan,"Excitatory neurons, thalamus",Diencephalon,137,"Vip,Ndnf",Synpo2 Adamts15 Prkcd Ptpn3 Ptpn4 Vav3,[ 1.  1.  1.  1.  1.  1.],[14  1  1  1  1  1],[ 0.   0.7  1.   1.   1. ],1058,"Glutamate (VGLUT1,VGLUT2)",1,0.0,Posterior thalamus,Thalamus,712,45,224,0,0,0,0,0,4,73,0,0,Neurons,CNS neurons,Di- and mesencephalon neurons,Di- and mesencephalon excitatory neurons,Dime,0,0,0,0,0,0,0,0,0,0,0,2,22,51,0,0,0,0,0,0,0,0,983,5868.547258979206
/Users/sten/build_20171205/L4_Striatum_MSN.loom,Neurons,MSN1,2.0000000166610334,102,nan,"D1 medium spiny neurons, striatum",Telencephalon,27,"Pdgfra,Cspg4",Drd1 Ido1 Ppp1r1b Rgs9 Syndig1l Nexn,[ 1.  1.  1.  1.  1.  1.],[15  1  1  1  1  1],[ 0.  1.  1.  1.  1.],869,GABA,0,0.0,Striatum dorsal,Striatum dorsal,0,4,5,0,0,0,0,0,25,835,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting inhibitory neurons,Tpri,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,27,0,0,3780.861910241657
/Users/sten/build_20171205/L4_Striatum_MSN.loom,Neurons,MSN2,0.04664065765394343,103,nan,"D2 medium spiny neurons, striatum",Telencephalon,28,"Npy,Plp1",Adora2a Ido1 Penk Gpr88 Gpr6 Rasd2,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.   0.8  0.8  0.8  0.8],1094,GABA,5,0.0,Striatum dorsal,Striatum dorsal,2,4,6,0,0,0,0,0,17,1065,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting inhibitory neurons,Tpri,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,21,0,0,3143.998171846435
/Users/sten/build_20171205/L4_Striatum_MSN.loom,Neurons,MSN3,1.0000000000245564,104,nan,"D2 medium spiny neurons, striatum",Telencephalon,29,Gdf10,Adora2a Gpr83 Penk Gpr88 Gpr6 Pde10a,[ 1.  1.  1.  1.  1.  1.],[11  1  1  1  1  1],[ 0.  1.  1.  1.  1.],1247,GABA,4,0.0,Striatum ventral,Striatum ventral,149,0,0,0,0,0,0,0,1089,9,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting inhibitory neurons,Tpri,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1087,0,0,2551.1700080192463
/Users/sten/build_20171205/L4_Striatum_MSN.loom,Neurons,MSN5,1.0131757107124901,105,nan,"Patch D1/D2 neurons, striatum",Telencephalon,31,"Agt,Gfap",Drd1 Lrpprc Foxp2 Gpr88 Rxrg Jsrp1,[ 1.  1.  1.  1.  1.  1.],[9 1 1 1 1 1],[ 0.   0.5  1.   1.   1. ],372,GABA,1,0.0,Striatum ventral,Striatum ventral,16,0,2,0,0,0,0,0,351,3,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting inhibitory neurons,Tpri,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,353,0,0,2354.4865591397847
/Users/sten/build_20171205/L4_Striatum_MSN.loom,Neurons,MSN4,3.000000002541128,106,nan,"D1 medium spiny neurons, striatum",Telencephalon,30,Myoc,Drd1 Dclk3 Mhrt Rgs9 Rem2 Pde10a,[ 1.  1.  1.  1.  1.  1.],[17  1  1  1  1  1],[ 0.   0.8  0.8  0.8  0.8],1584,GABA,2,0.0,Striatum ventral,Striatum ventral,432,1,0,0,0,0,0,0,1148,3,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting inhibitory neurons,Tpri,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1145,0,0,2731.5126262626263
/Users/sten/build_20171205/L4_Striatum_MSN.loom,Neurons,MSN6,3.713530140814214e-05,107,"contain markers similar to RGL, might be involve in neurogenesis","Matrix D1 neurons, striatum",Telencephalon,32,"Agt,Gfap",Tac1 Wnt2 Isl1 Rgs9 Pcp4l1 Gpr26,[ 1.  1.  1.  1.  1.  1.],[7 1 1 1 1 1],[ 0.  1.  1.  1.  1.],525,GABA,3,0.0,Striatum ventral,Striatum ventral,290,50,2,0,0,0,0,1,173,9,0,0,Neurons,CNS neurons,Telencephalon projecting neurons,Telencephalon projecting inhibitory neurons,Tpri,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,0,1460.1638095238095
/Users/sten/build_20171205/L4_Astrocytes.loom,Astrocytes,OEC,9.094947017729282e-12,108,nan,Olfactory ensheathing cells,Neural crest,238,"Adora2a,Penk and dissection region",Prss56 Mgst1 Clca3a1 Fabp7 Ccdc80 Alx3,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.  1.  1.  1.  1.],2031,,0,0.0,Olfactory bulb,Olfactory bulb,1427,0,0,0,0,0,0,0,259,345,0,0,Glia,Neural crest-like glia,Neural crest-like glia,Olfactory ensheathing cells,Goec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,0,0,0,0,0,0,0,1781.645494830133
/Users/sten/build_20171205/L4_Brain_CholinergicMonoaminergic.loom,Neurons,DETPH,8.137737226312732,109,Tph1,"Neuroblast-like, habenula",Diencephalon,33,"Islr,Islr2",Pde6g Platr17 1700042O10Rik Sag Gnb3 Rbp3,[ 1.  1.  1.  1.  1.  1.],[5 1 1 1 1 1],[ 0.   0.2  0.8  0.8  1. ],7,,14,0.0,Medial habenula,Thalamus,0,0,0,0,0,0,0,0,0,7,0,0,Neurons,CNS neurons,Immature neural,Non-glutamatergic neuroblasts,Ngnb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3269.4285714285716
/Users/sten/build_20171205/L4_Astrocytes.loom,Astrocytes,RGDG,1.9491482280350572,110,nan,Dentate gyrus radial glia-like cells,Telencephalon,229,,E330013P04Rik Hopx Thrsp Hes5 E130114P18Rik Pantr1,[ 1.  1.  1.  1.  1.  1.],[3 1 1 1 1 1],[ 0.   0.7  0.7  0.9  0.9],327,,2,0.0,Dentate gyrus subgranular zone,Dentate gyrus,5,1,158,0,0,0,0,0,67,96,0,0,Glia,CNS glia,Astroependymal cells,Dentate gyrus radial glia-like cells,Gdgrg,5,0,3,0,0,0,1,0,156,0,145,1,0,0,0,6,0,0,0,1,8,0,1,1341.7584097859328
/Users/sten/build_20171205/L4_Astrocytes.loom,Astrocytes,RGSZ,0.759738509108109,111,nan,Subventricular zone radial glia-like cells,Telencephalon,230,"Cdk1,Pbk",2810459M11Rik Gm14964 Mlc1 Riiad1 E130114P18Rik Slc1a3,[ 1.  1.  1.  1.  1.  1.],[2 1 1 1 1 1],[ 0.  1.  1.  1.  1.],756,,3,0.0,"Striatum, rostral migragtory stream, olfactory bulb","Striatum dorsal,Striatum ventral",144,21,45,12,0,1,0,2,215,316,0,0,Glia,CNS glia,Astroependymal cells,Subventricular zone radial glia-like cells,Gszrg,42,13,2,7,0,6,37,0,18,0,48,2,4,2,0,270,0,0,2,185,115,0,3,1226.9232804232804
/Users/sten/build_20171205/L4_Oligos.loom,Oligos,OPC,3.572344355981507,112,nan,Oligodendrocytes precursor cells,CNS,239,"Drd1,Tac1 and dissection region",Pdgfra C1ql1 Sapcd2 Emid1 Lhfpl3 Tmem100,[ 1.  1.  1.  1.  1.  1.],[8 1 1 1 1 1],[ 0.  1.  1.  1.  1.],820,,14,0.0,CNS,CNS,121,74,114,15,0,4,0,60,92,331,9,0,Glia,Neural crest-like glia,Neural crest-like glia,Oligodendrocyte precursor cells,Gopc,9,18,2,28,0,12,24,0,30,0,78,51,72,13,3,55,11,87,60,68,43,0,156,1920.180487804878
