gwas,specificity_id,annotation,tau,se,pvalue
NEUROTICISM_Okbay2016,moffitt2018,i6_Avp_Nms,5.05708667215054e-10,2.89056725591591e-09,0.430558927288405
NEUROTICISM_Okbay2016,moffitt2018,Microglia_1,4.61975576634683e-10,2.66834903764603e-09,0.431273987741115
NEUROTICISM_Okbay2016,moffitt2018,e13_Ghrh_C1ql1,5.99269755627933e-10,3.54901435546464e-09,0.432955244024073
NEUROTICISM_Okbay2016,moffitt2018,i18_Gal_Tac2,4.73180899245225e-10,3.3027628200184e-09,0.443039182926571
NEUROTICISM_Okbay2016,moffitt2018,i7_Gaba,4.82540936798262e-10,3.78159912010123e-09,0.449231835411099
NEUROTICISM_Okbay2016,moffitt2018,e5_Adcyap1_Nkx2.1,4.14300159178635e-10,3.55407058915068e-09,0.453600166301093
NEUROTICISM_Okbay2016,moffitt2018,e4_Trh_Angpt1,2.76723923699751e-10,3.28985240848839e-09,0.466482742396341
NEUROTICISM_Okbay2016,moffitt2018,i43_Chat,2.95515702456898e-10,3.93631730173174e-09,0.470077854821815
NEUROTICISM_Okbay2016,moffitt2018,i8_Gal_Amigo2,1.42813778193048e-10,3.35024746636113e-09,0.482999105408442
NEUROTICISM_Okbay2016,moffitt2018,Astrocytes_2,1.13159308324411e-11,3.29918155230345e-09,0.498631662329551
NEUROTICISM_Okbay2016,moffitt2018,i20_Gal_Moxd1,-1.30896860300359e-10,4.002108123011e-09,0.513045870182228
NEUROTICISM_Okbay2016,moffitt2018,e15_Ucn3_Brs3,-2.44712209614052e-10,3.87420473481007e-09,0.525182243875522
NEUROTICISM_Okbay2016,moffitt2018,i26_Tac1_Prok2,-2.37627463113438e-10,3.27983100695407e-09,0.52887855214714
NEUROTICISM_Okbay2016,moffitt2018,i35_Crh_Tac2,-3.85625340866813e-10,4.89241284770722e-09,0.531412537813486
NEUROTICISM_Okbay2016,moffitt2018,Microglia_2,-5.26902657475763e-10,3.09430415129577e-09,0.567605608123207
NEUROTICISM_Okbay2016,moffitt2018,e6_Nos1_Trp73,-6.33859978602686e-10,3.49534697870914e-09,0.571951189108015
NEUROTICISM_Okbay2016,moffitt2018,e3_Cartpt_Isl1,-6.38699778127042e-10,3.11922438613477e-09,0.581121105821867
NEUROTICISM_Okbay2016,moffitt2018,Ependymal_1,-6.94423185428228e-10,3.31570984370291e-09,0.582945368811025
NEUROTICISM_Okbay2016,moffitt2018,e19_Ghrh_Trh,-7.12052082972394e-10,3.26067660304066e-09,0.586431747293857
NEUROTICISM_Okbay2016,moffitt2018,Immature_oligodendrocyte_2,-5.95038497190114e-10,2.47986318404503e-09,0.594814760197147
NEUROTICISM_Okbay2016,moffitt2018,i41_Npy_Penk,-1.19196177688209e-09,4.84071800436201e-09,0.597250444280754
NEUROTICISM_Okbay2016,moffitt2018,i22_Gal_Pmaip1,-8.63828835492519e-10,3.26362416849887e-09,0.604373516759666
NEUROTICISM_Okbay2016,moffitt2018,Astrocytes_1,-8.12823103944531e-10,2.62528409606839e-09,0.621572513017083
NEUROTICISM_Okbay2016,moffitt2018,e21_Glut_Rxpf3,-1.07024955432426e-09,3.0314201898538e-09,0.637975344867815
NEUROTICISM_Okbay2016,moffitt2018,i29_Gaba_Igsf1,-1.27313523486261e-09,3.5758202087492e-09,0.639094716913459
NEUROTICISM_Okbay2016,moffitt2018,i14_Avp_Cck,-1.334282345305e-09,3.61852129921066e-09,0.643838081109297
NEUROTICISM_Okbay2016,moffitt2018,e20_Crh,-1.47072642255867e-09,3.82054465643389e-09,0.649863521968887
NEUROTICISM_Okbay2016,moffitt2018,e17_Th_Adcyap1,-1.41979480308353e-09,3.1322444370485e-09,0.674827703131341
NEUROTICISM_Okbay2016,moffitt2018,e23_Reln_Etv1,-2.1094137147164e-09,4.06142463926849e-09,0.698251338538508
NEUROTICISM_Okbay2016,moffitt2018,Immature_oligodendrocyte_1,-1.29442332384625e-09,2.32176156333838e-09,0.711413138487896
NEUROTICISM_Okbay2016,moffitt2018,Macrophage_1,-1.78316491002493e-09,3.08248927776985e-09,0.71853066481593
NEUROTICISM_Okbay2016,moffitt2018,e16_Sst_Cartpt,-2.4978411871292e-09,3.32673296410108e-09,0.773625252738392
NEUROTICISM_Okbay2016,moffitt2018,e8_Cck_Ebf3,-3.2251234388583e-09,3.20661048550336e-09,0.842737700296029
NEUROTICISM_Okbay2016,moffitt2018,Endothelial_1,-2.2013313347263e-09,2.07690554057199e-09,0.855407050000378
NEUROTICISM_Okbay2016,moffitt2018,Mature_oligodendrocyte_3,-2.45590396293468e-09,2.25153817972255e-09,0.862312330475451
NEUROTICISM_Okbay2016,moffitt2018,Newly_formed_oligodendrocyte_1,-2.8261501797009e-09,2.21843921031077e-09,0.898656999053885
NEUROTICISM_Okbay2016,moffitt2018,Endothelial_2,-4.66301660989358e-09,3.6221601990619e-09,0.901015217456284
NEUROTICISM_Okbay2016,moffitt2018,i28_Gaba_Six6,-6.32819233271761e-09,4.53685232719106e-09,0.918468260055571
NEUROTICISM_Okbay2016,moffitt2018,i38_Kiss1_Th,-5.66932143749103e-09,3.96450138902313e-09,0.923644547328172
NEUROTICISM_Okbay2016,moffitt2018,e22_Gal_Ucn3,-6.40029999761754e-09,4.46706717657e-09,0.924038856360828
NEUROTICISM_Okbay2016,moffitt2018,Fibroblast_1,-5.46039274176019e-09,3.54116908979279e-09,0.938460115297245
NEUROTICISM_Okbay2016,moffitt2018,Mature_oligodendrocyte_5,-3.68553964154019e-09,2.05402996405489e-09,0.96361710540621
NEUROTICISM_Okbay2016,moffitt2018,Mature_oligodendrocyte_6,-5.95365562187855e-09,3.19742365222585e-09,0.968699618273924
NEUROTICISM_Okbay2016,moffitt2018,Mature_oligodendrocyte_4,-4.71861161375117e-09,2.08429624004855e-09,0.988209473809925
NEUROTICISM_Okbay2016,moffitt2018,Mature_oligodendrocyte_2,-5.20092034726327e-09,2.0797147281823e-09,0.993804088893189
NEUROTICISM_Okbay2016,moffitt2018,Mature_oligodendrocyte_1,-5.34375090900257e-09,2.11150443196084e-09,0.994309522139175
NEUROTICISM_Okbay2016,moffitt2018,Endothelial_3,-9.03645705756078e-09,3.29763918265648e-09,0.996930663514972
NEUROTICISM_Okbay2016,moffitt2018,Mural_1,-6.44430887693826e-09,2.34108345560719e-09,0.997044731002142
NEUROTICISM_Okbay2016,moffitt2018,Mural_2,-7.55867845585384e-09,2.49352193870875e-09,0.998782589878849
BMI_UKBB_Loh2018,moffitt2018,i9_Gaba,2.63266352229712e-08,6.63462861297434e-09,3.62293406319058e-05
BMI_UKBB_Loh2018,moffitt2018,e8_Cck_Ebf3,1.79504632589777e-08,4.82895329907052e-09,0.000100698540640667
BMI_UKBB_Loh2018,moffitt2018,e1_Glut,2.72167236422613e-08,7.7124568183341e-09,0.000208621392775551
BMI_UKBB_Loh2018,moffitt2018,i23_Crh_Nts,2.44947110837302e-08,7.00426373978247e-09,0.000235160111278748
BMI_UKBB_Loh2018,moffitt2018,i13_Gaba,2.12168662397592e-08,6.16867838576356e-09,0.000291447786526479
BMI_UKBB_Loh2018,moffitt2018,i5_Gaba_Pou3f3,1.23783001833795e-08,4.01845267588613e-09,0.00103373596978859
BMI_UKBB_Loh2018,moffitt2018,e7_Reln_C1ql1,1.68815253539159e-08,5.62320848598041e-09,0.00134054902012957
BMI_UKBB_Loh2018,moffitt2018,e6_Nos1_Trp73,1.57687699202303e-08,5.51572217297358e-09,0.00212571960393195
BMI_UKBB_Loh2018,moffitt2018,i1_Gaba,1.52436440557524e-08,5.35956799786411e-09,0.00222620572024128
BMI_UKBB_Loh2018,moffitt2018,i17_Th_Nos1,1.49562889274389e-08,5.3965351655471e-09,0.00279026438074456
BMI_UKBB_Loh2018,moffitt2018,i37_Bdnf_Chrm2,1.70601434017635e-08,6.22290704020538e-09,0.00305790259527102
BMI_UKBB_Loh2018,moffitt2018,i27_Th_Trh,1.58532227584768e-08,5.79311140115123e-09,0.00310422153969989
BMI_UKBB_Loh2018,moffitt2018,e2_Tac1_Fezf1,1.44927418523349e-08,5.42385195200689e-09,0.00376959862032374
BMI_UKBB_Loh2018,moffitt2018,e19_Ghrh_Trh,1.52732616490853e-08,5.74738276126425e-09,0.00393695865176695
BMI_UKBB_Loh2018,moffitt2018,h1_Gaba_Slc17a6,2.41972995579397e-08,9.3288510891905e-09,0.00474589847205374
BMI_UKBB_Loh2018,moffitt2018,e12_Nos1_Foxp2,1.47958486097945e-08,5.73760131660614e-09,0.00495790295593009
BMI_UKBB_Loh2018,moffitt2018,i26_Tac1_Prok2,1.29418673528177e-08,5.29290913761716e-09,0.00723993457527777
BMI_UKBB_Loh2018,moffitt2018,e15_Ucn3_Brs3,1.40403730901162e-08,5.75563334840379e-09,0.00735555004831668
BMI_UKBB_Loh2018,moffitt2018,i16_Gal_Th,1.58632227908461e-08,6.52504588129048e-09,0.00752594466454142
BMI_UKBB_Loh2018,moffitt2018,h3_Slc32a1_Gsc,1.32702510884849e-08,5.74366646804694e-09,0.0104326047040109
BMI_UKBB_Loh2018,moffitt2018,i14_Avp_Cck,1.13782397825567e-08,4.98344665180262e-09,0.011209091928815
BMI_UKBB_Loh2018,moffitt2018,e9_Glut_Tcf7l2,1.26633534096447e-08,5.59771064632427e-09,0.011841353156048
BMI_UKBB_Loh2018,moffitt2018,e10_Glut_Meis2,1.29024058645308e-08,5.86889671484435e-09,0.0139589522504037
BMI_UKBB_Loh2018,moffitt2018,i18_Gal_Tac2,1.15865151550275e-08,5.27851709707141e-09,0.0140806429313387
BMI_UKBB_Loh2018,moffitt2018,e13_Ghrh_C1ql1,1.3432036654372e-08,6.12237648839407e-09,0.0141203902265895
BMI_UKBB_Loh2018,moffitt2018,i43_Chat,1.47956785089766e-08,6.79443896659925e-09,0.0147173213899243
BMI_UKBB_Loh2018,moffitt2018,i30_Vip,1.38353712874173e-08,6.37675332745487e-09,0.0150163973668633
BMI_UKBB_Loh2018,moffitt2018,i41_Npy_Penk,1.63407958841189e-08,7.9517732444963e-09,0.019940098361014
BMI_UKBB_Loh2018,moffitt2018,i29_Gaba_Igsf1,1.20017769033388e-08,5.92639106411049e-09,0.0214264493533365
BMI_UKBB_Loh2018,moffitt2018,i12_Gaba,1.05279642180745e-08,5.27412987761876e-09,0.0229586972467977
BMI_UKBB_Loh2018,moffitt2018,e3_Cartpt_Isl1,1.57480331817462e-08,8.05037185218644e-09,0.0252215616149103
BMI_UKBB_Loh2018,moffitt2018,i7_Gaba,9.1740712366366e-09,4.86559632050519e-09,0.0296813295054565
BMI_UKBB_Loh2018,moffitt2018,i25_Npy_Etv1,1.13693388041105e-08,6.10789928127853e-09,0.0313427569579336
BMI_UKBB_Loh2018,moffitt2018,i8_Gal_Amigo2,1.64412089347723e-08,9.01574456822504e-09,0.0341054682602207
BMI_UKBB_Loh2018,moffitt2018,i4_Gaba_Mylk,7.05511042863784e-09,3.91815266238875e-09,0.035881268874996
BMI_UKBB_Loh2018,moffitt2018,i15_Gaba,9.7619152582666e-09,5.56078177724029e-09,0.0395874812226484
BMI_UKBB_Loh2018,moffitt2018,i31_Calca,1.15251688661101e-08,6.59999683191552e-09,0.040384754788008
BMI_UKBB_Loh2018,moffitt2018,e4_Trh_Angpt1,9.40283157386738e-09,5.43372311546146e-09,0.0417742076266466
BMI_UKBB_Loh2018,moffitt2018,i38_Kiss1_Th,1.43766722173208e-08,8.53723319820665e-09,0.0460911568205192
BMI_UKBB_Loh2018,moffitt2018,e20_Crh,1.07689336294363e-08,6.43754160653341e-09,0.0471800638985786
BMI_UKBB_Loh2018,moffitt2018,i6_Avp_Nms,7.11486389863269e-09,4.41986140967069e-09,0.053726420121076
BMI_UKBB_Loh2018,moffitt2018,i40_Sst_Reln,1.04827334702315e-08,6.80705034018711e-09,0.0617823978745102
BMI_UKBB_Loh2018,moffitt2018,i28_Gaba_Six6,1.1057512163224e-08,7.18615448255749e-09,0.0619357808448466
BMI_UKBB_Loh2018,moffitt2018,i22_Gal_Pmaip1,7.69853777533121e-09,5.12034965333854e-09,0.0663527617895638
BMI_UKBB_Loh2018,moffitt2018,i11_Gaba,8.44407464659662e-09,5.90667373312413e-09,0.0764185075586848
BMI_UKBB_Loh2018,moffitt2018,i45_Bdnf_Pmaip1,1.19542878805625e-08,8.52896840279584e-09,0.0805158612259991
BMI_UKBB_Loh2018,moffitt2018,e11_Glut_Shox2,7.34130672549919e-09,5.4507786218235e-09,0.0890164740924027
BMI_UKBB_Loh2018,moffitt2018,i35_Crh_Tac2,8.93213127401107e-09,6.91439289421201e-09,0.0982102385679157
BMI_UKBB_Loh2018,moffitt2018,i24_Nmu,6.37170111679038e-09,4.95580711895833e-09,0.099273189517895
BMI_UKBB_Loh2018,moffitt2018,e5_Adcyap1_Nkx2.1,6.67534934744776e-09,5.27247761629984e-09,0.102743209432739
BMI_UKBB_Loh2018,moffitt2018,i20_Gal_Moxd1,5.31453902109249e-09,4.71973267865666e-09,0.130077377681811
BMI_UKBB_Loh2018,moffitt2018,i10_Tac1_Nts,6.05193708267144e-09,5.40179726670716e-09,0.131281000013882
BMI_UKBB_Loh2018,moffitt2018,h2_Nts_Slc17a8,5.67700033084991e-09,5.1216858777937e-09,0.133839339330987
BMI_UKBB_Loh2018,moffitt2018,i42_Pthlh,7.40877383631034e-09,6.9410280091618e-09,0.142898207897934
BMI_UKBB_Loh2018,moffitt2018,i21_Sst_Pou3f3,4.21478443266836e-09,4.78509799526663e-09,0.189209073594467
BMI_UKBB_Loh2018,moffitt2018,e21_Glut_Rxpf3,3.70718070361185e-09,5.07867420286365e-09,0.232710225350032
BMI_UKBB_Loh2018,moffitt2018,e22_Gal_Ucn3,4.95542487101033e-09,7.77344921966882e-09,0.261905845977973
BMI_UKBB_Loh2018,moffitt2018,e16_Sst_Cartpt,3.76209955876238e-09,6.15448841368487e-09,0.270507981359185
BMI_UKBB_Loh2018,moffitt2018,i3_Penk_Nts,2.21867997177175e-09,3.70300768302235e-09,0.274534367440862
BMI_UKBB_Loh2018,moffitt2018,e24_Gal_Rxfp1_,3.17683788691587e-09,6.38102898609229e-09,0.309292532333707
BMI_UKBB_Loh2018,moffitt2018,i39_Gaba,3.53450888196748e-09,7.78089595020092e-09,0.324822743258332
BMI_UKBB_Loh2018,moffitt2018,i2_Tac1_Pdyn,1.5482771891245e-09,3.75749575661847e-09,0.3401512841516
BMI_UKBB_Loh2018,moffitt2018,e23_Reln_Etv1,2.15699736074727e-10,6.30231778303585e-09,0.486348681454846
BMI_UKBB_Loh2018,moffitt2018,e17_Th_Adcyap1,-1.57173878183376e-09,5.79335612107534e-09,0.606919930808032
BMI_UKBB_Loh2018,moffitt2018,i32_Sst_Npy,-2.6256987457002e-09,5.73157181667911e-09,0.676563817788335
BMI_UKBB_Loh2018,moffitt2018,i44_Th_Cxcl14,-3.36997754238456e-09,4.85798970021406e-09,0.756064177040669
BMI_UKBB_Loh2018,moffitt2018,Mature_oligodendrocyte_3,-3.99757260494876e-09,4.56808389127911e-09,0.809242775888671
BMI_UKBB_Loh2018,moffitt2018,Microglia_2,-5.865795886884e-09,6.46453741789639e-09,0.817897219464424
BMI_UKBB_Loh2018,moffitt2018,Mature_oligodendrocyte_5,-5.06461156750999e-09,4.38669027208547e-09,0.875860677220855
BMI_UKBB_Loh2018,moffitt2018,Astrocytes_1,-5.55727491382159e-09,4.12226750189378e-09,0.911188687245082
BMI_UKBB_Loh2018,moffitt2018,Astrocytes_2,-6.16849846866248e-09,4.49147741661772e-09,0.915182643279741
BMI_UKBB_Loh2018,moffitt2018,Mature_oligodendrocyte_2,-5.74775865391533e-09,4.15020553209185e-09,0.916963598097962
BMI_UKBB_Loh2018,moffitt2018,Ependymal_1,-6.62608192835264e-09,4.5333696954409e-09,0.928077862453073
BMI_UKBB_Loh2018,moffitt2018,Mature_oligodendrocyte_6,-9.6146270777762e-09,6.44624894317954e-09,0.93208581629602
BMI_UKBB_Loh2018,moffitt2018,Mature_oligodendrocyte_4,-6.00514034429856e-09,3.89851237515442e-09,0.938264556344181
BMI_UKBB_Loh2018,moffitt2018,Mature_oligodendrocyte_1,-6.93992035612836e-09,4.37301546960885e-09,0.943742248378679
BMI_UKBB_Loh2018,moffitt2018,Immature_oligodendrocyte_1,-5.89935508298995e-09,3.44404782375199e-09,0.956635748043298
BMI_UKBB_Loh2018,moffitt2018,Immature_oligodendrocyte_2,-7.19287317734216e-09,4.19570646759734e-09,0.956766975345535
BMI_UKBB_Loh2018,moffitt2018,Mural_1,-8.55459243689443e-09,4.53658809340537e-09,0.970331534791299
BMI_UKBB_Loh2018,moffitt2018,Macrophage_1,-1.38533483448938e-08,7.11181798763282e-09,0.974288538301615
BMI_UKBB_Loh2018,moffitt2018,Newly_formed_oligodendrocyte_1,-8.2992809676147e-09,3.78865034703892e-09,0.985758319785173
BMI_UKBB_Loh2018,moffitt2018,Microglia_1,-1.11227295205254e-08,5.0282485157375e-09,0.986518342557088
BMI_UKBB_Loh2018,moffitt2018,Mural_2,-1.20178264643272e-08,4.35490378974343e-09,0.997106460461642
BMI_UKBB_Loh2018,moffitt2018,Endothelial_2,-1.65895014050451e-08,5.83747070553715e-09,0.997757714273556
BMI_UKBB_Loh2018,moffitt2018,Endothelial_3,-1.45255737154915e-08,4.90083068739083e-09,0.998481166736111
BMI_UKBB_Loh2018,moffitt2018,Endothelial_1,-1.29393089396162e-08,4.11978016823825e-09,0.999157497304374
BMI_UKBB_Loh2018,moffitt2018,Fibroblast_1,-1.85745518099194e-08,4.46433739448294e-09,0.999984132944775
DS_Okbay2016,moffitt2018,i23_Crh_Nts,8.18737913205627e-09,2.43116187670972e-09,0.000379015417417588
DS_Okbay2016,moffitt2018,e24_Gal_Rxfp1_,1.05133717747589e-08,3.46921581028245e-09,0.00122084700956378
DS_Okbay2016,moffitt2018,i21_Sst_Pou3f3,5.79030916685825e-09,2.28547519933457e-09,0.00564607993213959
DS_Okbay2016,moffitt2018,i25_Npy_Etv1,4.62640350939891e-09,2.15583697371109e-09,0.0159369082095137
DS_Okbay2016,moffitt2018,i5_Gaba_Pou3f3,4.54231304600438e-09,2.13494185338362e-09,0.0166849220314359
DS_Okbay2016,moffitt2018,i9_Gaba,5.89589740778027e-09,2.82269830155685e-09,0.0183653347842593
DS_Okbay2016,moffitt2018,i37_Bdnf_Chrm2,5.49110471628065e-09,2.95466679461908e-09,0.0315524676256867
DS_Okbay2016,moffitt2018,e7_Reln_C1ql1,4.40657073563e-09,2.56862993215575e-09,0.0431237280928436
DS_Okbay2016,moffitt2018,i32_Sst_Npy,5.78620276294698e-09,3.46881748569011e-09,0.0476517060998248
DS_Okbay2016,moffitt2018,i1_Gaba,4.14086376809004e-09,2.51288516601097e-09,0.0496914850160166
DS_Okbay2016,moffitt2018,i43_Chat,6.06133576334349e-09,3.78430641542862e-09,0.0546106266198943
DS_Okbay2016,moffitt2018,i13_Gaba,4.26075916503428e-09,2.68778304443759e-09,0.0564568384596495
DS_Okbay2016,moffitt2018,i41_Npy_Penk,5.87452007046495e-09,3.86395249101161e-09,0.0642128203306697
DS_Okbay2016,moffitt2018,e11_Glut_Shox2,4.03736051246466e-09,2.6646379263318e-09,0.0648655786550954
DS_Okbay2016,moffitt2018,h1_Gaba_Slc17a6,4.42627278777187e-09,3.41565469802428e-09,0.0975087090113632
DS_Okbay2016,moffitt2018,i29_Gaba_Igsf1,2.8348296689626e-09,2.34432366683945e-09,0.113286988627512
DS_Okbay2016,moffitt2018,e6_Nos1_Trp73,2.97843974467083e-09,2.53342703555465e-09,0.119866101124298
DS_Okbay2016,moffitt2018,i18_Gal_Tac2,2.95590479482516e-09,2.56813346365737e-09,0.12486746515302
DS_Okbay2016,moffitt2018,i17_Th_Nos1,3.23487325022069e-09,2.84880467253819e-09,0.128078858669201
DS_Okbay2016,moffitt2018,i27_Th_Trh,2.61119737439352e-09,2.48563123364644e-09,0.146740285071023
DS_Okbay2016,moffitt2018,e13_Ghrh_C1ql1,3.21489216217049e-09,3.17890651846862e-09,0.155931616602772
DS_Okbay2016,moffitt2018,e9_Glut_Tcf7l2,2.2522672620057e-09,2.36901432299205e-09,0.170873484454191
DS_Okbay2016,moffitt2018,i16_Gal_Th,2.01103681870298e-09,2.19878171216145e-09,0.180197119555419
DS_Okbay2016,moffitt2018,h3_Slc32a1_Gsc,2.41039359742254e-09,2.86307899959435e-09,0.19992515338702
DS_Okbay2016,moffitt2018,e10_Glut_Meis2,1.86582801987303e-09,2.36669148410361e-09,0.215240224080234
DS_Okbay2016,moffitt2018,i35_Crh_Tac2,2.64806210749111e-09,3.53493373703945e-09,0.226894781046905
DS_Okbay2016,moffitt2018,i20_Gal_Moxd1,2.33886622320707e-09,3.16752398384047e-09,0.230138918477253
DS_Okbay2016,moffitt2018,i39_Gaba,2.8796291637951e-09,4.33115193662603e-09,0.253068581975353
DS_Okbay2016,moffitt2018,i12_Gaba,1.65787219616033e-09,2.97414796609641e-09,0.288617652437173
DS_Okbay2016,moffitt2018,e12_Nos1_Foxp2,1.46819934619401e-09,2.78472978064011e-09,0.299016158051009
DS_Okbay2016,moffitt2018,e21_Glut_Rxpf3,1.50751899298687e-09,2.94237617997605e-09,0.304203923847006
DS_Okbay2016,moffitt2018,i15_Gaba,1.36172597769467e-09,2.68820455957972e-09,0.306233216195188
DS_Okbay2016,moffitt2018,e2_Tac1_Fezf1,1.15827513009243e-09,2.31155440622228e-09,0.308157190435917
DS_Okbay2016,moffitt2018,i42_Pthlh,1.72359992798402e-09,3.45088804248478e-09,0.308725701309117
DS_Okbay2016,moffitt2018,i40_Sst_Reln,1.70155456541242e-09,3.41934112845879e-09,0.309373680889344
DS_Okbay2016,moffitt2018,i8_Gal_Amigo2,1.04225296733817e-09,2.40622609964053e-09,0.332453484052852
DS_Okbay2016,moffitt2018,i7_Gaba,8.04409895456206e-10,2.37041701399523e-09,0.367171628984392
DS_Okbay2016,moffitt2018,e4_Trh_Angpt1,5.83577347724045e-10,2.18523440931148e-09,0.394713482509451
DS_Okbay2016,moffitt2018,h2_Nts_Slc17a8,5.39255303000065e-10,2.08843398556176e-09,0.398122279253347
DS_Okbay2016,moffitt2018,i24_Nmu,5.3122518472189e-10,2.34896564144362e-09,0.410541285251604
DS_Okbay2016,moffitt2018,i22_Gal_Pmaip1,4.77986797288016e-10,2.80653994484473e-09,0.432382476043501
DS_Okbay2016,moffitt2018,e5_Adcyap1_Nkx2.1,2.03764926352773e-10,2.38823792456385e-09,0.466003418238348
DS_Okbay2016,moffitt2018,e23_Reln_Etv1,-1.86203816983403e-11,3.05715889838087e-09,0.502429841514521
DS_Okbay2016,moffitt2018,i11_Gaba,-3.02977772903889e-11,1.78305575165208e-09,0.506778522055704
DS_Okbay2016,moffitt2018,e8_Cck_Ebf3,-1.0994194801308e-10,2.35530014874799e-09,0.518615278757988
DS_Okbay2016,moffitt2018,e22_Gal_Ucn3,-2.11521681404862e-10,3.33933164452172e-09,0.525253121161055
DS_Okbay2016,moffitt2018,i28_Gaba_Six6,-2.02886760565824e-10,3.09426907035277e-09,0.526139338790282
DS_Okbay2016,moffitt2018,Microglia_2,-1.97468567232617e-10,2.41997227652397e-09,0.532517407026369
DS_Okbay2016,moffitt2018,i10_Tac1_Nts,-3.08991684937057e-10,2.14882952297831e-09,0.557168961015923
DS_Okbay2016,moffitt2018,i31_Calca,-4.5110820415634e-10,2.71044594836085e-09,0.56609197744127
DS_Okbay2016,moffitt2018,i4_Gaba_Mylk,-5.53743225709755e-10,2.14459527682024e-09,0.601875290911809
DS_Okbay2016,moffitt2018,Microglia_1,-6.6076892997084e-10,2.15766023252188e-09,0.620290286205474
DS_Okbay2016,moffitt2018,Endothelial_2,-1.21530077292452e-09,2.97440783708856e-09,0.65857816933002
DS_Okbay2016,moffitt2018,e1_Glut,-1.11796597572671e-09,2.30222686989258e-09,0.686375311420013
DS_Okbay2016,moffitt2018,e15_Ucn3_Brs3,-1.31853329540891e-09,2.4417158066353e-09,0.705402438403136
DS_Okbay2016,moffitt2018,i2_Tac1_Pdyn,-1.08406655605907e-09,1.90781934747052e-09,0.71505817277631
DS_Okbay2016,moffitt2018,i26_Tac1_Prok2,-1.9029005310886e-09,2.83763989086153e-09,0.748759975597737
DS_Okbay2016,moffitt2018,i38_Kiss1_Th,-2.11697223814685e-09,3.1114276006807e-09,0.751870005023128
DS_Okbay2016,moffitt2018,e17_Th_Adcyap1,-1.72801548069836e-09,2.53949361175142e-09,0.751892339806123
DS_Okbay2016,moffitt2018,i3_Penk_Nts,-1.55901131050424e-09,1.80917456375796e-09,0.805580622198871
DS_Okbay2016,moffitt2018,i6_Avp_Nms,-2.09801563665472e-09,2.16521090785779e-09,0.833718909959075
DS_Okbay2016,moffitt2018,Endothelial_1,-2.00179969916966e-09,1.95852780757239e-09,0.846631815191425
DS_Okbay2016,moffitt2018,Macrophage_1,-2.7396960042062e-09,2.2333706674365e-09,0.890034017026867
DS_Okbay2016,moffitt2018,Endothelial_3,-3.12396138277438e-09,2.54149951455211e-09,0.890497911540317
DS_Okbay2016,moffitt2018,e19_Ghrh_Trh,-3.45472834439103e-09,2.53403745805135e-09,0.913610675714345
DS_Okbay2016,moffitt2018,Fibroblast_1,-3.401716199621e-09,2.45282353968792e-09,0.917257357745978
DS_Okbay2016,moffitt2018,e20_Crh,-4.12590918132341e-09,2.95134225750355e-09,0.918940042793911
DS_Okbay2016,moffitt2018,i30_Vip,-3.73362625067857e-09,2.6002322614485e-09,0.924482014787715
DS_Okbay2016,moffitt2018,e3_Cartpt_Isl1,-3.39088127466444e-09,2.30997080925722e-09,0.928938723400973
DS_Okbay2016,moffitt2018,e16_Sst_Cartpt,-4.52091444388103e-09,2.93350802591973e-09,0.938357309810345
DS_Okbay2016,moffitt2018,Mature_oligodendrocyte_6,-5.16364814402833e-09,3.01560710895629e-09,0.956580037395263
DS_Okbay2016,moffitt2018,Immature_oligodendrocyte_2,-4.32129756913688e-09,2.27359335161871e-09,0.971325844071428
DS_Okbay2016,moffitt2018,i14_Avp_Cck,-4.26920993257281e-09,2.23823239023329e-09,0.971765753460243
DS_Okbay2016,moffitt2018,i45_Bdnf_Pmaip1,-6.74178339078038e-09,3.52601071296808e-09,0.972062828882277
DS_Okbay2016,moffitt2018,Ependymal_1,-4.36663196627758e-09,2.28209526113609e-09,0.972153554684362
DS_Okbay2016,moffitt2018,i44_Th_Cxcl14,-6.05177541949122e-09,2.96149246587239e-09,0.979497941383049
DS_Okbay2016,moffitt2018,Immature_oligodendrocyte_1,-3.57103528385212e-09,1.68383566885023e-09,0.983029596581482
DS_Okbay2016,moffitt2018,Astrocytes_1,-4.387520100019e-09,1.96993160329964e-09,0.987034544309692
DS_Okbay2016,moffitt2018,Astrocytes_2,-5.14456860811028e-09,2.29017933678856e-09,0.987659539776874
DS_Okbay2016,moffitt2018,Mature_oligodendrocyte_4,-4.67776580235486e-09,1.99509754351954e-09,0.990477018383505
DS_Okbay2016,moffitt2018,Mature_oligodendrocyte_3,-4.86881830810876e-09,2.0371340555377e-09,0.991576578271432
DS_Okbay2016,moffitt2018,Mural_1,-4.99821347551008e-09,1.96542730887983e-09,0.994505793340961
DS_Okbay2016,moffitt2018,Mature_oligodendrocyte_2,-5.67737035867653e-09,2.13742539723198e-09,0.996048340120284
DS_Okbay2016,moffitt2018,Mature_oligodendrocyte_5,-5.44598700539301e-09,1.98899393656387e-09,0.996909870748212
DS_Okbay2016,moffitt2018,Mature_oligodendrocyte_1,-5.99803057499919e-09,2.1275954942401e-09,0.99759251903909
DS_Okbay2016,moffitt2018,Mural_2,-5.67096255678511e-09,1.99590801854555e-09,0.997753460332398
DS_Okbay2016,moffitt2018,Newly_formed_oligodendrocyte_1,-5.91420905131721e-09,1.80482352207531e-09,0.99947521467287
